NO,Y2019-1,Y2019-2,Y2018-1,Y2018-2,Y2018-3,Y2017-1,Y2017-2,Y2017-3,Y2016-1,Y2016-2,Y2016-3,Y2015-1,Y2015-2,Y2015-3,Y2014-1,Y2014-2,Y2014-3,Y2013-1,Y2013-2,Y2013-3,Y2012-1,Y2012-2,Y2012-3,Y2011-1,Y2011-2,Y2011-3,Y2010-1,Y2010-2,Y2010-3
315,tt10675136,tt9144756,tt2651724,tt6842126,tt8113950,tt1740683,tt5586052,tt6520926,tt2649554,tt4630550,tt5535436,tt0790770,tt3749338,tt4636074,tt1445208,tt3019694,tt3715896,tt1913166,tt2364842,tt3013930,tt0293069,tt2084997,tt2459496,tt1321860,tt1756599,tt2171815,tt1013860,tt1569505,
316,tt10675966,tt9150970,tt2670882,tt6843812,tt8115282,tt1781058,tt5586362,tt6522398,tt4714896,tt4631532,tt5535942,tt1167611,tt3752766,tt4636298,tt2401807,tt3019796,tt3716142,tt2172935,tt2364949,tt3016256,tt0404978,tt2085002,tt2459758,tt0999913,tt1756615,tt2175535,tt1193507,tt1570091,
317,tt10676902,tt9165332,tt2677064,tt6844052,tt8116428,tt1785288,tt5589816,tt6522546,tt1967614,tt4632440,tt5537140,tt1220911,tt3752902,tt4637832,tt1552224,tt3021360,tt3717068,tt1425922,tt2364975,tt3016266,tt0433533,tt2085795,tt2460414,tt1535612,tt1756692,tt2175849,tt1244659,tt1570417,
318,tt10682000,tt9165458,tt2677722,tt6846432,tt8116612,tt1791611,tt5591278,tt6522634,tt4731136,tt4633662,tt5537458,tt1230213,tt3754940,tt4637864,tt2758904,tt3021744,tt3717236,tt1951181,tt2366127,tt3017864,tt0452664,tt2085930,tt2460468,tt1536048,tt1756750,tt2183072,tt1442571,tt1570538,
319,tt10687168,tt9165806,tt2690226,tt6850766,tt8119680,tt1806913,tt5591786,tt6522982,tt3963816,tt4634422,tt5537614,tt1236254,tt3755362,tt4638246,tt2145829,tt3022526,tt3717390,tt1663207,tt2366131,tt3020226,tt0455323,tt2087720,tt2460690,tt1772230,tt1756782,tt2186875,tt1425257,tt1570577,
320,tt10695638,tt9166118,tt2690634,tt6851966,tt8119752,tt1863293,tt5592878,tt6523174,tt5161658,tt4635936,tt5537724,tt1239242,tt3756418,tt4642044,tt3621802,tt3022898,tt3717532,tt1925479,tt2366750,tt3021806,tt0485521,tt2087850,tt2461462,tt1521197,tt1756791,tt2186902,tt1272051,tt1570619,
321,tt10696882,tt9172422,tt2700194,tt6852872,tt8122018,tt1869347,tt5593416,tt6523440,tt4616250,tt4636252,tt5538568,tt1254322,tt3756788,tt4643400,tt2177827,tt3024404,tt3718062,tt2404555,tt2367066,tt3025712,tt0787442,tt2088748,tt2463672,tt1551641,tt1756799,tt2188907,tt1307873,tt1570966,
322,tt10702760,tt9173264,tt2728784,tt6853580,tt8125842,tt1869491,tt5594444,tt6525978,tt4411618,tt4636254,tt5538800,tt1291570,tt3756838,tt4643844,tt2814362,tt3024964,tt3718066,tt2101341,tt2367306,tt3026824,tt0790653,tt2088893,tt2463746,tt0480239,tt1756832,tt2190221,tt1397498,tt1571235,
323,tt10709404,tt9174420,tt2737304,tt6853910,tt8128618,tt1880399,tt5597198,tt6527838,tt1781827,tt4637050,tt5539376,tt1301304,tt3757216,tt4644302,tt1247690,tt3025410,tt3718904,tt2668134,tt2368525,tt3026830,tt0790788,tt2088962,tt2463922,tt0810922,tt1757710,tt2190475,tt1376421,tt1571402,
324,tt10711648,tt9174602,tt2759338,tt6854672,tt8128672,tt1880415,tt5598160,tt6530104,tt5425264,tt4637240,tt5539474,tt1309379,tt3757218,tt4644382,tt1946381,tt3026144,tt3719198,tt2608224,tt2368553,tt3029570,tt0810772,tt2088967,tt2465620,tt1748197,tt1757742,tt2191853,tt1266037,tt1571408,
325,tt10715194,tt9177040,tt2762662,tt6857040,tt8129794,tt1935194,tt5598172,tt6531872,tt2978102,tt4637598,tt5541206,tt1322393,tt3757648,tt4644836,tt0458481,tt3027188,tt3719550,tt2106550,tt2368639,tt3029626,tt0811137,tt2089750,tt2466708,tt2007993,tt1757912,tt2200908,tt1274300,tt1571409,
326,tt10715974,tt9179230,tt2766104,tt6857956,tt8131976,tt1935897,tt5600326,tt6533250,tt2126235,tt4637878,tt5541426,tt1369667,tt3758592,tt4647788,tt1837709,tt3028144,tt3719560,tt2404469,tt2368705,tt3030714,tt0835418,tt2089847,tt2466786,tt1334102,tt1758750,tt2210871,tt1319718,tt1571724,
327,tt10726604,tt9179414,tt2787302,tt6857988,tt8133888,tt1995458,tt5600678,tt6535926,tt3212232,tt4641248,tt5541812,tt1379712,tt3760966,tt4648304,tt2911342,tt3028412,tt3720058,tt0804463,tt2368817,tt3031022,tt0850677,tt2091235,tt2468774,tt0376136,tt1760980,tt2213658,tt1213648,tt1571739,
328,tt10726756,tt9179974,tt2802062,tt6858020,tt8136908,tt2018111,tt5605076,tt6536312,tt4072326,tt4641264,tt5542434,tt1460646,tt3763866,tt4648826,tt3362590,tt3029550,tt3720634,tt2249221,tt2369154,tt3031048,tt0857190,tt2091243,tt2468826,tt1502404,tt1762248,tt2214997,tt0997152,tt1572168,
329,tt10731866,tt9185066,tt2825596,tt6859344,tt8137722,tt2039380,tt5606538,tt6537238,tt2980210,tt4642386,tt5542878,tt1512222,tt3764122,tt4651394,tt2788710,tt3029556,tt3720636,tt1828959,tt2369205,tt3031896,tt0860907,tt2091288,tt2469210,tt1233301,tt1762308,tt2217809,tt1179069,tt1572189,
330,tt10734928,tt9185542,tt2837574,tt6859352,tt8140564,tt2039412,tt5607028,tt6537508,tt1974420,tt4642936,tt5543690,tt1517228,tt3764686,tt4654738,tt3949650,tt3029558,tt3720672,tt2296935,tt2369223,tt3032040,tt0878814,tt2091318,tt2471640,tt1240982,tt1762358,tt2224169,tt1423894,tt1572491,
331,tt10738914,tt9193612,tt2838568,tt6859418,tt8142044,tt2042692,tt5607714,tt6538906,tt0490215,tt4643432,tt5544700,tt1517471,tt3765078,tt4654798,tt2231489,tt3030970,tt3720802,tt2103267,tt2369235,tt3032182,tt0906013,tt2091368,tt2473746,tt1674784,tt1762370,tt2224571,tt1125929,tt1572773,
332,tt10763618,tt9194246,tt2924392,tt6859762,tt8142712,tt2062700,tt5607782,tt6539420,tt3574822,tt4643520,tt5545568,tt1529558,tt3765088,tt4657092,tt0403935,tt3032028,tt3721110,tt2083231,tt2369396,tt3032240,tt0938305,tt2091880,tt2474984,tt1586752,tt1763217,tt2229592,tt1181795,tt1572777,
333,tt10763826,tt9200644,tt2936390,tt6860812,tt8144850,tt2088950,tt5609734,tt6541008,tt4778988,tt4647482,tt5545674,tt1572506,tt3767372,tt4657400,tt0443465,tt3032282,tt3725284,tt1199779,tt2369573,tt3032254,tt0969345,tt2092011,tt2475794,tt1754578,tt1763280,tt2231605,tt0411951,tt1572781,
334,tt10764458,tt9204204,tt2948160,tt6861402,tt8145144,tt2090465,tt5610626,tt6542454,tt2720826,tt4647784,tt5545862,tt1577040,tt3769594,tt4657764,tt0464054,tt3033080,tt3726014,tt1785669,tt2370248,tt3032300,tt0980999,tt2093153,tt2475802,tt1316616,tt1763316,tt2234550,tt1032751,tt1572782,
335,tt10765852,tt9206516,tt2967856,tt6862864,tt8145968,tt2142987,tt5612426,tt6544384,tt1124037,tt4648732,tt5546300,tt1600429,tt3770426,tt4658770,tt0498351,tt3033948,tt3726018,tt1160996,tt2370410,tt3032312,tt0983250,tt2093256,tt2476186,tt1686784,tt1763324,tt2241479,tt1075747,tt1572783,
336,tt10767168,tt9211804,tt2987806,tt6863784,tt8146414,tt2179155,tt5612554,tt6544498,tt2025690,tt4650414,tt5548032,tt1612319,tt3772576,tt4658786,tt0772175,tt3034418,tt3726166,tt1922685,tt2371834,tt3032780,tt1034314,tt2093280,tt2476214,tt1053810,tt1764358,tt2243123,tt0403645,tt1572962,
337,tt10767426,tt9213932,tt2990140,tt6864046,tt8150768,tt2184233,tt5612564,tt6544850,tt4486986,tt4650738,tt5551590,tt1634275,tt3772918,tt4660980,tt0835775,tt3035582,tt3726220,tt1837703,tt2372760,tt3034258,tt1037223,tt2093944,tt2476426,tt0816462,tt1764366,tt2243469,tt1092634,tt1572996,
338,tt10768678,tt9214280,tt2993848,tt6864090,tt8152750,tt2196053,tt5612576,tt6548370,tt2822672,tt4651460,tt5555174,tt1646972,tt3774092,tt4663708,tt0900387,tt3036548,tt3727662,tt2016940,tt2374144,tt3034728,tt1038693,tt2094064,tt2476682,tt1912518,tt1764666,tt2246829,tt1341188,tt1573072,
339,tt10783920,tt9214310,tt3024324,tt6865690,tt8158828,tt2238758,tt5612742,tt6548388,tt2032572,tt4652164,tt5555502,tt1659611,tt3774236,tt4663992,tt0910885,tt3036654,tt3728380,tt1413495,tt2374196,tt3036600,tt1047011,tt2094155,tt2478746,tt1410063,tt1766143,tt2251482,tt1041804,tt1573109,
340,tt10800758,tt9214844,tt3064338,tt6866224,tt8159302,tt2262216,tt5613402,tt6548966,tt3095734,tt4652532,tt5555554,tt1670392,tt3774466,tt4664092,tt0996664,tt3036676,tt3730228,tt1291580,tt2374902,tt3037260,tt1049406,tt2094810,tt2480566,tt1305591,tt1767272,tt2258419,tt0146592,tt1573482,
341,tt10805432,tt9221510,tt3068544,tt6867650,tt8160694,tt2265651,tt5613834,tt6555772,tt4776998,tt4653586,tt5556110,tt1680311,tt3774790,tt4672350,tt1020982,tt3037028,tt3731196,tt2005374,tt2375036,tt3037342,tt1071809,tt2094877,tt2484548,tt0176694,tt1767319,tt2258443,tt0162942,tt1573485,
342,tt10815982,tt9228950,tt3070506,tt6868684,tt8161166,tt2273648,tt5615406,tt6556552,tt2361317,tt4653950,tt5556784,tt1694021,tt3775086,tt4674500,tt1031658,tt3037162,tt3732110,tt1747958,tt2375037,tt3038376,tt1079360,tt2095004,tt2489308,tt0323808,tt1772371,tt2258583,tt0312305,tt1575539,
343,tt10816510,tt9234450,tt3072732,tt6869538,tt8161226,tt2289098,tt5617172,tt6567012,tt0315642,tt4654184,tt5560592,tt1702429,tt3775176,tt4675312,tt1141702,tt3038142,tt3732252,tt1335975,tt2375318,tt3040412,tt1081975,tt2095684,tt2489408,tt0433397,tt1772412,tt2272756,tt0393049,tt1576382,
344,tt10834986,tt9235038,tt3076510,tt6871634,tt8161554,tt2291540,tt5618692,tt6567396,tt0376479,tt4655294,tt5563194,tt1706625,tt3775202,tt4675974,tt1147681,tt3038772,tt3732306,tt1981107,tt2375567,tt3040510,tt1106884,tt2095685,tt2493318,tt0448022,tt1772850,tt2281189,tt0419692,tt1576385,
345,tt10860558,tt9239472,tt3079568,tt6872436,tt8161726,tt2302416,tt5618752,tt6567406,tt0443533,tt4655630,tt5563932,tt1708135,tt3776484,tt4676508,tt1179031,tt3039362,tt3732474,tt1376213,tt2375574,tt3042926,tt1109574,tt2098627,tt2493390,tt0451154,tt1772872,tt2285481,tt0423474,tt1576406,
346,tt10864024,tt9239772,tt3096782,tt6874254,tt8166164,tt2306441,tt5624838,tt6567472,tt0493076,tt4657804,tt5564142,tt1718763,tt3777384,tt4677348,tt1188982,tt3039932,tt3732518,tt1321511,tt2375671,tt3042946,tt1127883,tt2098628,tt2495212,tt0461336,tt1772935,tt2292693,tt0439801,tt1576440,
347,tt10867504,tt9239882,tt3107166,tt6876788,tt8170902,tt2312184,tt5628302,tt6568188,tt0775440,tt4659056,tt5565670,tt1723129,tt3778086,tt4678200,tt1198156,tt3041452,tt3734466,tt2343793,tt2375763,tt3043194,tt1158934,tt2099556,tt2496366,tt0484828,tt1772947,tt2292955,tt0443331,tt1576443,
348,tt10869474,tt9239888,tt3111516,tt6877164,tt8171548,tt2331047,tt5628332,tt6568190,tt0825283,tt4659548,tt5565818,tt1726252,tt3778204,tt4678788,tt1198336,tt3041932,tt3737782,tt1767354,tt2376134,tt3043630,tt1159922,tt2099788,tt2498626,tt0780645,tt1772980,tt2294589,tt0445054,tt1576450,
349,tt10883272,tt9243946,tt3113836,tt6878382,tt8175968,tt2337841,tt5628418,tt6568474,tt0837156,tt4660736,tt5565896,tt1727770,tt3779028,tt4679092,tt1216491,tt3042408,tt3738624,tt1181840,tt2376156,tt3043720,tt1185838,tt2100371,tt2499148,tt0803061,tt1773020,tt2295034,tt0449005,tt1576452,
350,tt10883506,tt9248340,tt3120280,tt6884200,tt8176054,tt2338454,tt5628792,tt6569546,tt0848554,tt4661276,tt5566158,tt1732651,tt3779300,tt4679186,tt1270114,tt3042626,tt3740242,tt2387513,tt2377938,tt3044248,tt1194577,tt2100411,tt2499818,tt0825282,tt1773058,tt2301165,tt0451108,tt1576686,
351,tt10885124,tt9248934,tt3127016,tt6884380,tt8176578,tt2370230,tt5629340,tt6570972,tt0926132,tt4661680,tt5569468,tt1734579,tt3780338,tt4679210,tt1290393,tt3042800,tt3740416,tt1321869,tt2378079,tt3044782,tt1208711,tt2101390,tt2499856,tt0844993,tt1773432,tt2306707,tt0460778,tt1577050,
352,tt10895780,tt9248940,tt3131050,tt6886062,tt8178992,tt2378145,tt5631456,tt6571110,tt0932667,tt4661798,tt5569560,tt1735462,tt3781476,tt4679238,tt1290475,tt3043176,tt3740490,tt0884726,tt2378177,tt3044882,tt1220224,tt2101509,tt2507174,tt0847180,tt1773477,tt2316000,tt0462516,tt1577061,
353,tt10895830,tt9248972,tt3142428,tt6887540,tt8179218,tt2382622,tt5633706,tt6572694,tt0995868,tt4663796,tt5569618,tt1735907,tt3781616,tt4679438,tt1294970,tt3043264,tt3741824,tt0790736,tt2378453,tt3045760,tt1226240,tt2102355,tt2507538,tt0847825,tt1773552,tt2331169,tt0463311,tt1577064,
354,tt10901588,tt9249432,tt3180548,tt6888938,tt8183556,tt2385752,tt5634406,tt6572702,tt10045260,tt4664244,tt5571230,tt1754736,tt3781762,tt4680278,tt1303235,tt3044244,tt3743362,tt0255820,tt2378567,tt3046014,tt1239374,tt2102364,tt2507628,tt0865561,tt1773578,tt2354139,tt0464162,tt1577795,
355,tt10914342,tt9251598,tt3201640,tt6889032,tt8183594,tt2396589,tt5634960,tt6574146,tt1091212,tt4665630,tt5571734,tt1764355,tt3782790,tt4680564,tt1305618,tt3044702,tt3743524,tt0409379,tt2379082,tt3046032,tt1242658,tt2102396,tt2508478,tt0875613,tt1773743,tt2355825,tt0469094,tt1578116,
356,tt10927122,tt9251718,tt3201736,tt6890582,tt8185094,tt2417712,tt5634962,tt6574480,tt1148205,tt4665976,tt5574012,tt1784359,tt3783422,tt4681414,tt1320115,tt3046062,tt3743974,tt0463960,tt2379318,tt3051894,tt1265598,tt2102475,tt2510820,tt0880569,tt1774358,tt2356894,tt0479204,tt1578128,
357,tt10944714,tt9251858,tt3203528,tt6890656,tt8185182,tt2421910,tt5635086,tt6574700,tt1161457,tt4666726,tt5574372,tt1817771,tt3784222,tt4682562,tt1327601,tt3053860,tt3744684,tt0469021,tt2379460,tt3052388,tt1272886,tt2102499,tt2511058,tt0887143,tt1774415,tt2363309,tt0482459,tt1578259,
358,tt10958282,tt9252508,tt3208026,tt6892340,tt8185526,tt2429278,tt5635808,tt6575062,tt1183374,tt4667084,tt5576174,tt1827429,tt3784230,tt4684028,tt1334558,tt3056436,tt3745620,tt0485061,tt2379995,tt3053378,tt1274596,tt2102500,tt2513344,tt0893412,tt1774531,tt2364547,tt0482461,tt1578261,
359,tt10975452,tt9257484,tt3220900,tt6892446,tt8187918,tt2449638,tt5636222,tt6576288,tt1227183,tt4667788,tt5576334,tt1836869,tt3786530,tt4684258,tt1361318,tt3056632,tt3745906,tt0490075,tt2380207,tt3054776,tt1276419,tt2103171,tt2513380,tt0899154,tt1776143,tt2367954,tt0483586,tt1578265,
360,tt10984586,tt9260446,tt3226786,tt6892462,tt8188872,tt2487028,tt5637542,tt6577814,tt1290138,tt4667854,tt5579650,tt1836953,tt3788510,tt4684710,tt1373403,tt3056858,tt3746912,tt0496375,tt2380250,tt3055270,tt1286766,tt2103264,tt2513864,tt0906778,tt1776196,tt2372429,tt0490236,tt1578267,
361,tt11006522,tt9260636,tt3263946,tt6893370,tt8193626,tt2516500,tt5637736,tt6580380,tt1330018,tt4669210,tt5580778,tt1837562,tt3790172,tt4685750,tt1384925,tt3057572,tt3746914,tt0768222,tt2380301,tt3056386,tt1294794,tt2103997,tt2516280,tt0929742,tt1777034,tt2390985,tt0765465,tt1578709,
362,tt11020466,tt9261840,tt3277446,tt6898162,tt8196068,tt2520046,tt5638642,tt6580394,tt1352393,tt4670016,tt5582876,tt1847529,tt3791302,tt4685968,tt1385543,tt3058906,tt3748076,tt0780625,tt2380331,tt3059106,tt1296162,tt2104051,tt2520342,tt0961097,tt1777612,tt2393324,tt0768187,tt1578890,
363,tt11027104,tt9271164,tt3289080,tt6900448,tt8197998,tt2523096,tt5638952,tt6580972,tt1411956,tt4671002,tt5586914,tt1847672,tt3792330,tt4686500,tt1403862,tt3059656,tt3751300,tt0804509,tt2381355,tt3059638,tt1296172,tt2104062,tt2520516,tt0981286,tt1779814,tt2404192,tt0770778,tt1579956,
364,tt11041136,tt9271408,tt3294746,tt6902696,tt8202612,tt2545936,tt5639354,tt6581440,tt1461395,tt4671274,tt5589768,tt1856057,tt3792884,tt4686604,tt1405413,tt3060244,tt3751304,tt0996958,tt2381618,tt3059786,tt1296881,tt2104080,tt2521724,tt0986361,tt1779824,tt2410798,tt0775543,tt1580426,
365,tt11041754,tt9281008,tt3312180,tt6904272,tt8206708,tt2560792,tt5639410,tt6581528,tt1468846,tt4675030,tt5590712,tt1859606,tt3792960,tt4686692,tt1418754,tt3060492,tt3752930,tt1027873,tt2381931,tt3061202,tt1296885,tt2104896,tt2522328,tt1024666,tt1779826,tt2411128,tt0790663,tt1580704,
366,tt11046300,tt9288776,tt3313182,tt6905402,tt8208098,tt2582498,tt5641246,tt6582458,tt1472460,tt4675926,tt5591540,tt1861445,tt3793648,tt4689996,tt1434446,tt3061836,tt3754704,tt1029231,tt2381962,tt3062170,tt1298530,tt2104908,tt2523692,tt1032763,tt1780856,tt2462722,tt0798817,tt1580798,
367,tt11062388,tt9296808,tt3313324,tt6905442,tt8210516,tt2582576,tt5641542,tt6582784,tt1476425,tt4676044,tt5591822,tt1881002,tt3796936,tt4690052,tt1441953,tt3062414,tt3759416,tt1037222,tt2381989,tt3062242,tt1301308,tt2105044,tt2524172,tt1034010,tt1781767,tt2557868,tt0831280,tt1581336,
368,tt11066130,tt9304360,tt3317234,tt6905696,tt8212614,tt2582784,tt5641832,tt6589292,tt1523575,tt4676140,tt5592256,tt1883367,tt3797004,tt4690134,tt1456606,tt3062742,tt3760060,tt1067773,tt2382009,tt3063462,tt1310653,tt2106292,tt2525596,tt1034293,tt1781800,tt2595182,tt0844866,tt1581634,
369,tt11110904,tt9308170,tt3329456,tt6908274,tt8217244,tt2586120,tt5642124,tt6589464,tt1542768,tt4676238,tt5595168,tt1887746,tt3799372,tt4691166,tt1460798,tt3062880,tt3762766,tt1068953,tt2382054,tt3066270,tt1319709,tt2106321,tt2526138,tt1039613,tt1781812,tt2606826,tt0846004,tt1581835,
370,tt11134856,tt9311062,tt3330948,tt6908760,tt8220646,tt2597760,tt5643724,tt6590488,tt1558259,tt4677578,tt5595240,tt1891923,tt3800576,tt4691974,tt1536445,tt3062976,tt3764194,tt1169273,tt2383662,tt3066900,tt1321862,tt2106420,tt2526660,tt1045673,tt1781843,tt2641910,tt0847215,tt1581839,
371,tt11163028,tt9315438,tt3334418,tt6910020,tt8220706,tt2610248,tt5644062,tt6594758,tt1563740,tt4678298,tt5596352,tt1905005,tt3800796,tt4692234,tt1554921,tt3063996,tt3765326,tt1196124,tt2383952,tt3067878,tt1323044,tt2106557,tt2526668,tt1053835,tt1781935,tt2669718,tt0850709,tt1582466,
372,tt11238648,tt9319812,tt3339376,tt6910730,tt8221676,tt2620590,tt5644740,tt6594842,tt1564777,tt4680196,tt5597408,tt1918911,tt3801372,tt4692242,tt1554929,tt3064356,tt3765892,tt1196948,tt2384328,tt3068650,tt1329177,tt2106577,tt2527190,tt1059887,tt1781948,tt2876908,tt0856796,tt1582478,
373,tt1158939,tt9319884,tt3339680,tt6913168,tt8222342,tt2630742,tt5645006,tt6595896,tt1588878,tt4680568,tt5597792,tt1929276,tt3803664,tt4692368,tt1555440,tt3064620,tt3772198,tt1196956,tt2385047,tt3069758,tt1329232,tt2106670,tt2527660,tt1083462,tt1782453,tt2903902,tt0858411,tt1582519,
374,tt1249439,tt9319890,tt3370702,tt6914542,tt8222408,tt2658538,tt5645536,tt6596454,tt1610525,tt4680980,tt5597946,tt1929433,tt3803860,tt4693418,tt1562899,tt3066886,tt3772640,tt1205506,tt2385101,tt3069766,tt1329404,tt2106671,tt2528788,tt1087461,tt1783244,tt2905606,tt0871893,tt1582524,
375,tt1302006,tt9319896,tt3373410,tt6915208,tt8223250,tt2707810,tt5646992,tt6596630,tt1639084,tt4683366,tt5598100,tt1941478,tt3804594,tt4693464,tt1564368,tt3067274,tt3773926,tt1227931,tt2385104,tt3069954,tt1331294,tt2106675,tt2535894,tt1107812,tt1783285,tt3031204,tt0878654,tt1582546,
376,tt1488606,tt9348296,tt3390376,tt6916362,tt8223844,tt2721624,tt5651338,tt6596796,tt1648199,tt4685554,tt5598110,tt1943014,tt3804756,tt4693860,tt1565945,tt3068192,tt3774870,tt1236434,tt2385119,tt3070936,tt1341718,tt2106739,tt2536310,tt1117668,tt1783298,tt3053834,tt0884214,tt1582560,
377,tt1507002,tt9351598,tt3418064,tt6917210,tt8228538,tt2736858,tt5651458,tt6597454,tt1659619,tt4686862,tt5598764,tt1945044,tt3805294,tt4694404,tt1567437,tt3071054,tt3776402,tt1240899,tt2385169,tt3072110,tt1362058,tt2106744,tt2536312,tt1127886,tt1783319,tt3131744,tt0887161,tt1582584,
378,tt1618434,tt9352926,tt3444206,tt6917242,tt8228700,tt2782692,tt5653514,tt6597612,tt1661275,tt4687358,tt5599692,tt1950135,tt3808342,tt4695434,tt1571249,tt3073378,tt3777164,tt1262990,tt2385195,tt3072668,tt1367236,tt2106749,tt2536426,tt1130982,tt1783331,tt3336654,tt0896872,tt1582604,
379,tt1648186,tt9354674,tt3445702,tt6917272,tt8233368,tt2783862,tt5654600,tt6597688,tt1662500,tt4687464,tt5599702,tt1957938,tt3809308,tt4695462,tt1572306,tt3073490,tt3777462,tt1278073,tt2385211,tt3073256,tt1368440,tt2107648,tt2536776,tt1138481,tt1783377,tt3455238,tt0899145,tt1582637,
380,tt1650060,tt9355200,tt3446330,tt6917290,tt8235296,tt2794684,tt5655222,tt6598626,tt1668016,tt4688294,tt5599818,tt1967669,tt3809478,tt4696010,tt1587685,tt3073898,tt3778394,tt1280010,tt2385522,tt3074328,tt1368858,tt2107814,tt2536780,tt1144815,tt1783392,tt3560364,tt0901504,tt1582641,
381,tt1667354,tt9356952,tt3451984,tt6917314,tt8235966,tt2814628,tt5657028,tt6599340,tt1703957,tt4690878,tt5599826,tt1974382,tt3809492,tt4696222,tt1597725,tt3074578,tt3779814,tt1307442,tt2385882,tt3074610,tt1368870,tt2107835,tt2537064,tt1153546,tt1783408,tt3565112,tt0903036,tt1583213,
382,tt1754316,tt9358106,tt3458254,tt6917966,tt8236566,tt2827058,tt5657648,tt6608032,tt1713440,tt4691804,tt5599916,tt1977919,tt3809506,tt4697026,tt1600921,tt3077108,tt3780812,tt1309374,tt2386203,tt3074758,tt1385591,tt2108535,tt2538802,tt1153700,tt1783411,tt4164468,tt0907305,tt1583303,
383,tt1776097,tt9358120,tt3458510,tt6921496,tt8237340,tt2850480,tt5657712,tt6608132,tt1718924,tt4694518,tt5600714,tt1986202,tt3810572,tt4697076,tt1603900,tt3077476,tt3781812,tt1311060,tt2386257,tt3074784,tt1390398,tt2108538,tt2542544,tt1155060,tt1783780,tt4716728,tt0918575,tt1583307,
384,tt1780967,tt9358136,tt3486210,tt6923386,tt8239736,tt2852500,tt5657856,tt6608138,tt1720035,tt4695548,tt5603256,tt1988768,tt3811428,tt4697586,tt1604100,tt3078296,tt3782876,tt1311071,tt2386291,tt3074796,tt1395025,tt2108546,tt2543698,tt1156300,tt1783792,tt4773212,tt0920459,tt1583356,
385,tt1824932,tt9358486,tt3487610,tt6923462,tt8239946,tt2880664,tt5658242,tt6609010,tt1724597,tt4696310,tt5604510,tt1993396,tt3811986,tt4697944,tt1605717,tt3079016,tt3783812,tt1340803,tt2386295,tt3075360,tt1396226,tt2108605,tt2544120,tt1156528,tt1783798,tt5325878,tt0923653,tt1583948,
386,tt1833116,tt9364210,tt3496790,tt6923740,tt8242340,tt2898904,tt5658296,tt6609088,tt1725969,tt4696502,tt5606132,tt2002868,tt3812348,tt4699254,tt1605798,tt3081268,tt3784566,tt1343103,tt2387413,tt3075596,tt1398991,tt2108651,tt2544722,tt1175713,tt1784458,tt5569310,tt0923954,tt1584729,
387,tt1860242,tt9364684,tt3503068,tt6923834,tt8246980,tt2901896,tt5659816,tt6613814,tt1733729,tt4698584,tt5606268,tt2011313,tt3812722,tt4699624,tt1615156,tt3081696,tt3786292,tt1345904,tt2387431,tt3077150,tt1403214,tt2111466,tt2545176,tt1179071,tt1784490,tt5612402,tt0926084,tt1584730,
388,tt1950235,tt9368628,tt3517306,tt6923840,tt8247470,tt2905082,tt5662550,tt6613932,tt1742327,tt4698684,tt5606742,tt2014319,tt3813334,tt4699658,tt1626146,tt3081722,tt3786326,tt1370312,tt2387627,tt3077818,tt1405365,tt2112129,tt2548096,tt1181614,tt1784575,tt6019206,tt0929618,tt1584733,
389,tt2051850,tt9373234,tt3525168,tt6927152,tt8250640,tt2909966,tt5663298,tt6614914,tt1753786,tt4699130,tt5608972,tt2016335,tt3814316,tt4701578,tt1633224,tt3082826,tt3788052,tt1375789,tt2387806,tt3078242,tt1414404,tt2112131,tt2548874,tt1185244,tt1784600,tt6330122,tt0934446,tt1585255,
390,tt2155399,tt9376172,tt3526622,tt6927316,tt8254080,tt2913562,tt5664676,tt6615708,tt1773389,tt4699202,tt5609302,tt2043887,tt3814486,tt4701630,tt1638002,tt3082920,tt3788098,tt1376205,tt2388621,tt3078718,tt1418380,tt2112143,tt2549540,tt1185393,tt1784720,,tt0934981,tt1585272,
391,tt2275629,tt9378320,tt3543918,tt6927880,tt8254556,tt2917484,tt5665022,tt6616800,tt1773467,tt4699388,tt5610362,tt2048865,tt3814870,tt4701688,tt1640483,tt3084328,tt3788392,tt1376713,tt2388637,tt3080102,tt1418712,tt2112148,tt2550838,tt1189073,tt1785385,,tt0940656,tt1585558,
